raw,N-std,U-std,z-std,E-std
0.799132,0.826493,0.797464,0.796797,0.822705
0.821822,0.793126,0.792125,0.791458,0.779242
0.805806,0.786787,0.786119,0.786787,0.789254
0.735402,0.784451,0.784117,0.784785,0.782405
0.823824,0.825492,0.824825,0.822823,0.826297
0.795128,0.799466,0.796129,0.797798,0.816422
0.839173,0.844178,0.826493,0.825158,0.830009
0.810811,0.81982,0.818485,0.816817,0.800501
0.82716,0.812813,0.808141,0.808141,0.803504
0.82349,0.809476,0.804137,0.801802,0.819426
0.775776,0.797464,0.775776,0.777778,0.803704
0.805806,0.807474,0.810143,0.80714,0.79329
0.787788,0.766099,0.756757,0.754421,0.784916
0.71661,0.769436,0.768101,0.768435,0.781477
0.814815,0.810143,0.794127,0.792459,0.803638
0.814481,0.818151,0.814147,0.813814,0.834015
0.660994,0.675008,0.663664,0.660994,0.678014
0.786119,0.783116,0.771772,0.775442,0.784045
0.790123,0.829162,0.824825,0.820821,0.826671
0.746079,0.738405,0.7334,0.730397,0.731414
0.728061,0.762429,0.747414,0.749416,0.75313
0.849183,0.839173,0.816149,0.809476,0.832207
0.772439,0.788789,0.791458,0.78979,0.780895
0.810477,0.78712,0.767434,0.767768,0.766021
0.751418,0.767768,0.766767,0.764097,0.775136
0.794795,0.818485,0.798799,0.79713,0.812651
0.687354,0.70704,0.713046,0.711378,0.698256
0.735402,0.785452,0.772105,0.770771,0.785482
0.771104,0.774107,0.761428,0.759426,0.765148
0.808376,0.841508,0.81982,0.822155,0.839313
0.696029,0.735736,0.717718,0.714715,0.740549
0.812714,0.79346,0.794461,0.792793,0.805208
0.785786,0.801468,0.794127,0.790123,0.798431
0.796129,0.797464,0.769102,0.766099,0.809882
0.765766,0.789456,0.782783,0.781782,0.785917
0.77344,0.782449,0.772105,0.771104,0.786847
0.805472,0.827494,0.831164,0.828161,0.825002
0.793794,0.822823,0.813146,0.812145,0.814988
0.795796,0.840174,0.837504,0.836837,0.834196
0.653654,0.679346,0.669336,0.667334,0.676458
0.826159,0.80981,0.799466,0.798799,0.824864
0.809476,0.80714,0.802135,0.7998,0.8208
0.764431,0.794461,0.78979,0.788455,0.798064
0.740741,0.764097,0.75976,0.756423,0.761809
0.792125,0.820821,0.815148,0.814147,0.82296
0.833834,0.832499,0.82349,0.825492,0.821527
0.749082,0.750751,0.737738,0.738739,0.754005
0.753754,0.774441,0.753754,0.754755,0.773364
0.760761,0.766099,0.752419,0.750417,0.784945
0.838075,0.811144,0.805472,0.802803,0.798732
0.816817,0.804805,0.795796,0.795128,0.793555
0.720948,0.756423,0.756089,0.754087,0.76022
0.782115,0.813814,0.810811,0.807474,0.824236
0.775776,0.757424,0.754421,0.756089,0.743429
0.7997,0.788121,0.775108,0.770771,0.787747
0.766767,0.770103,0.758425,0.756089,0.770258
0.78345,0.775108,0.788121,0.784785,0.792056
0.715382,0.770437,0.746747,0.747414,0.779678
0.833834,0.831498,0.820153,0.822155,0.808646
0.814815,0.795462,0.790457,0.789456,0.76959
0.756089,0.752085,0.774441,0.775108,0.754487
0.794127,0.765098,0.751084,0.755088,0.762684
0.783682,0.795128,0.780447,0.778111,0.788354
0.750751,0.760761,0.740073,0.740073,0.784075
0.714715,0.721388,0.720721,0.718719,0.719172
0.767434,0.778779,0.755756,0.752085,0.811352
0.826159,0.824825,0.80714,0.801802,0.808177
0.789456,0.76343,0.757758,0.757758,0.749875
0.768435,0.793794,0.785118,0.782115,0.801402
0.800801,0.80714,0.802135,0.804471,0.801536
0.734295,0.768435,0.766099,0.766767,0.781477
0.776777,0.780781,0.760093,0.759426,0.790216
0.765432,0.764097,0.765432,0.769436,0.761094
0.764097,0.773774,0.776109,0.778111,0.782275
0.783682,0.754421,0.745412,0.741742,0.744221
0.792459,0.820821,0.811144,0.811812,0.833153
0.802803,0.818819,0.803136,0.801802,0.822332
0.786453,0.785452,0.782115,0.781782,0.777138
0.702703,0.746413,0.732065,0.732399,0.738212
0.799032,0.79713,0.776109,0.777444,0.786675
0.777444,0.774107,0.786453,0.784785,0.782173
0.775006,0.746747,0.739406,0.737404,0.752692
0.832499,0.811144,0.818151,0.820153,0.808212
0.785118,0.790457,0.788121,0.788121,0.777602
0.802469,0.811144,0.804471,0.799132,0.80474
0.73974,0.768435,0.748081,0.750083,0.787282
0.786018,0.754755,0.768101,0.764431,0.744784
0.81715,0.799466,0.766767,0.767434,0.802771
0.72706,0.772439,0.765766,0.762095,0.78361
0.755088,0.780447,0.76977,0.771438,0.784683
0.822391,0.843844,0.828829,0.830163,0.850801
0.747643,0.77711,0.766767,0.76343,0.764019
0.769462,0.747748,0.734735,0.735402,0.739072
0.769436,0.776443,0.764431,0.764431,0.771927
0.816149,0.801134,0.808809,0.808475,0.79062
0.784117,0.76977,0.75342,0.753086,0.767587
0.731398,0.731064,0.720387,0.718051,0.730413
0.802803,0.764097,0.785452,0.784117,0.764662
0.765432,0.788455,0.78979,0.786787,0.786078
0.746413,0.73707,0.735402,0.733734,0.744011
0.804137,0.806139,0.79346,0.793126,0.825238
0.79346,0.756757,0.747748,0.746747,0.757136
0.770771,0.761762,0.764097,0.762429,0.760784
0.81348,0.806473,0.810477,0.808809,0.828478
0.710377,0.756423,0.755756,0.754421,0.754465
0.792125,0.760761,0.75709,0.758425,0.773827
0.804471,0.761428,0.769436,0.771772,0.736983
0.796463,0.816483,0.820487,0.817818,0.825278
0.790123,0.797464,0.792793,0.79346,0.798398
0.705598,0.761428,0.747414,0.748749,0.767201
0.72706,0.764431,0.747414,0.746413,0.795961
0.785452,0.812479,0.799132,0.795796,0.813851
0.715716,0.725058,0.719052,0.718385,0.741532
0.788688,0.794795,0.784451,0.782783,0.791621
0.754421,0.775776,0.756757,0.757424,0.783944
0.754755,0.764765,0.767768,0.766099,0.741093
0.783116,0.770771,0.749082,0.74708,0.783741
0.853187,0.838505,0.824157,0.82349,0.831247
0.745641,0.757758,0.735736,0.732399,0.761913
0.73707,0.75342,0.735402,0.73974,0.744535
0.78345,0.792459,0.789122,0.788789,0.771362
0.732065,0.745746,0.738405,0.742743,0.741007
0.751084,0.767768,0.768101,0.770771,0.768717
0.780447,0.747748,0.768769,0.767768,0.746328
0.794461,0.822489,0.80714,0.807808,0.827143
0.737738,0.736737,0.733734,0.734401,0.750897
0.805806,0.827494,0.811478,0.811812,0.810315
0.711378,0.747414,0.745746,0.748081,0.742972
0.770771,0.774107,0.771772,0.769102,0.779373
0.779112,0.8335,0.826159,0.82349,0.832526
0.663664,0.714715,0.705372,0.705038,0.709171
0.796797,0.806473,0.786119,0.785118,0.806508
0.771772,0.765098,0.754421,0.754421,0.762914
0.785118,0.755756,0.743076,0.742409,0.755904
0.835836,0.844511,0.848182,0.845512,0.839593
0.820821,0.82983,0.822489,0.820821,0.816854
0.828495,0.81715,0.801468,0.802135,0.804206
0.837171,0.777444,0.794127,0.796797,0.777036
0.782115,0.80347,0.79346,0.790791,0.786483
0.750417,0.777444,0.761094,0.760093,0.782478
0.786453,0.821822,0.81348,0.810811,0.810847
0.69703,0.711044,0.70971,0.708041,0.69526
0.810712,0.803136,0.80714,0.808809,0.807679
0.786453,0.748415,0.741408,0.742075,0.733767
0.73563,0.779112,0.770437,0.76977,0.773391
0.811144,0.805472,0.803804,0.801802,0.807978
0.797798,0.800467,0.804137,0.802803,0.798998
0.749416,0.766433,0.758091,0.75709,0.741656
0.767434,0.742409,0.737738,0.735068,0.725528
0.772773,0.763096,0.736403,0.737404,0.764274
0.782449,0.775442,0.764431,0.768435,0.779169
0.791792,0.775108,0.762763,0.761428,0.769719
0.801134,0.814815,0.816149,0.813146,0.79586
0.788121,0.820487,0.812145,0.810811,0.833681
0.751752,0.755088,0.747748,0.745078,0.741217
0.777444,0.774775,0.766433,0.764431,0.789386
0.773106,0.756423,0.744077,0.741074,0.789386
0.821056,0.833166,0.820487,0.818485,0.817188
0.824491,0.828161,0.82349,0.820487,0.839549
0.723056,0.718051,0.708041,0.706707,0.70817
0.801468,0.820821,0.801802,0.801134,0.814221
0.846083,0.833166,0.844511,0.844845,0.822725
0.795796,0.809476,0.804137,0.801802,0.808077
0.78712,0.809476,0.815148,0.814147,0.806543
0.772105,0.804805,0.793126,0.791458,0.786149
0.788789,0.750751,0.739406,0.738739,0.741112
0.824825,0.826827,0.826159,0.823824,0.82461
0.82506,0.823156,0.810811,0.808809,0.84026
0.766099,0.75709,0.750417,0.753086,0.753004
0.780447,0.800801,0.785452,0.786787,0.811785
0.822391,0.819152,0.812145,0.80981,0.835823
0.813715,0.82983,0.834168,0.834501,0.833876
0.811812,0.802803,0.794461,0.793794,0.809079
0.831498,0.826493,0.820487,0.818819,0.851231
0.848849,0.824825,0.804137,0.804805,0.807609
0.767768,0.769436,0.766767,0.767768,0.765688
0.768769,0.767434,0.766099,0.764765,0.760037
0.746747,0.735402,0.740073,0.737738,0.752878
0.840841,0.810811,0.815482,0.815148,0.818933
0.796463,0.810477,0.808475,0.80981,0.792856
0.765766,0.797464,0.788789,0.788455,0.785714
0.798799,0.77344,0.762763,0.761428,0.784844
0.843844,0.826159,0.811478,0.810143,0.816756
0.765663,0.745078,0.743076,0.742409,0.74134
0.726393,0.754087,0.734735,0.732065,0.770053
0.784117,0.793126,0.765432,0.768101,0.775061
0.810811,0.828161,0.822155,0.822823,0.828853
